code,code_type,description,code_class
M05.219,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified shoulder,rheumd
M05.221,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right elbow,rheumd
M05.222,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left elbow,rheumd
M05.229,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified elbow,rheumd
M05.231,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right wrist,rheumd
M05.232,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left wrist,rheumd
M05.239,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified wrist,rheumd
M05.249,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified hand,rheumd
M05.241,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right hand,rheumd
M05.242,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left hand,rheumd
M05.251,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right hip,rheumd
M05.252,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left hip,rheumd
M05.259,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified hip,rheumd
M05.261,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right knee,rheumd
M05.262,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left knee,rheumd
M05.269,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified knee,rheumd
M05.271,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right ankle and foot,rheumd
M05.272,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left ankle and foot,rheumd
M05.279,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified ankle and foot,rheumd
M05.29,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of multiple sites,rheumd
M05.30,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified site,rheumd
M05.311,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right shoulder,rheumd
M05.312,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left shoulder,rheumd
M05.319,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified shoulder,rheumd
M05.321,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right elbow,rheumd
M05.322,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left elbow,rheumd
M05.329,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified elbow,rheumd
M05.331,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right wrist,rheumd
M05.332,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left wrist,rheumd
M05.339,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified wrist,rheumd
M05.341,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right hand,rheumd
M05.342,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left hand,rheumd
M05.349,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified hand,rheumd
M05.359,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified hip,rheumd
M05.351,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right hip,rheumd
M05.352,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left hip,rheumd
M05.361,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right knee,rheumd
M05.362,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left knee,rheumd
M05.369,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified knee,rheumd
M05.371,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right ankle and foot,rheumd
M05.372,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left ankle and foot,rheumd
M05.379,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified ankle and foot,rheumd
M05.39,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of multiple sites,rheumd
M05.40,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified site,rheumd
M05.411,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right shoulder,rheumd
M05.412,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left shoulder,rheumd
M05.419,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified shoulder,rheumd
M05.421,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right elbow,rheumd
M05.422,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left elbow,rheumd
M05.429,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified elbow,rheumd
M05.431,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right wrist,rheumd
M05.432,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left wrist,rheumd
M05.439,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified wrist,rheumd
M05.449,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified hand,rheumd
M05.441,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right hand,rheumd
M05.442,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left hand,rheumd
M05.451,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right hip,rheumd
M05.452,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left hip,rheumd
M05.459,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified hip,rheumd
M05.461,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right knee,rheumd
M05.462,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left knee,rheumd
M05.469,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified knee,rheumd
M05.471,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of right ankle and foot,rheumd
M05.472,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left ankle and foot,rheumd
M05.479,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,rheumd
M05.49,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of multiple sites,rheumd
M05.50,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified site,rheumd
M05.511,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,rheumd
M05.512,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,rheumd
M05.519,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,rheumd
M05.521,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,rheumd
M05.522,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,rheumd
M05.529,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,rheumd
M05.531,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,rheumd
M05.532,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,rheumd
M05.539,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,rheumd
M05.541,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,rheumd
M05.542,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand,rheumd
M05.549,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,rheumd
M05.551,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip,rheumd
M05.552,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,rheumd
M05.559,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,rheumd
M05.561,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee,rheumd
M05.562,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee,rheumd
M05.569,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,rheumd
M05.571,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,rheumd
M05.572,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,rheumd
M05.579,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,rheumd
M05.59,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,rheumd
M05.611,ICD10CM,Rheumatoid arthritis of right shoulder with involvement of other organs and systems,rheumd
M05.612,ICD10CM,Rheumatoid arthritis of left shoulder with involvement of other organs and systems,rheumd
M05.619,ICD10CM,Rheumatoid arthritis of unspecified shoulder with involvement of other organs and systems,rheumd
M05.621,ICD10CM,Rheumatoid arthritis of right elbow with involvement of other organs and systems,rheumd
M05.622,ICD10CM,Rheumatoid arthritis of left elbow with involvement of other organs and systems,rheumd
M05.629,ICD10CM,Rheumatoid arthritis of unspecified elbow with involvement of other organs and systems,rheumd
M05.631,ICD10CM,Rheumatoid arthritis of right wrist with involvement of other organs and systems,rheumd
M05.632,ICD10CM,Rheumatoid arthritis of left wrist with involvement of other organs and systems,rheumd
M05.639,ICD10CM,Rheumatoid arthritis of unspecified wrist with involvement of other organs and systems,rheumd
M05.641,ICD10CM,Rheumatoid arthritis of right hand with involvement of other organs and systems,rheumd
M05.642,ICD10CM,Rheumatoid arthritis of left hand with involvement of other organs and systems,rheumd
M05.649,ICD10CM,Rheumatoid arthritis of unspecified hand with involvement of other organs and systems,rheumd
M05.651,ICD10CM,Rheumatoid arthritis of right hip with involvement of other organs and systems,rheumd
M05.652,ICD10CM,Rheumatoid arthritis of left hip with involvement of other organs and systems,rheumd
M05.659,ICD10CM,Rheumatoid arthritis of unspecified hip with involvement of other organs and systems,rheumd
M05.661,ICD10CM,Rheumatoid arthritis of right knee with involvement of other organs and systems,rheumd
M05.662,ICD10CM,Rheumatoid arthritis of left knee with involvement of other organs and systems,rheumd
M05.669,ICD10CM,Rheumatoid arthritis of unspecified knee with involvement of other organs and systems,rheumd
M05.671,ICD10CM,Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,rheumd
M05.672,ICD10CM,Rheumatoid arthritis of left ankle and foot with involvement of other organs and systems,rheumd
M05.679,ICD10CM,Rheumatoid arthritis of unspecified ankle and foot with involvement of other organs and systems,rheumd
M05.70,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,rheumd
M05.711,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,rheumd
M05.712,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,rheumd
M05.719,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,rheumd
M05.721,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,rheumd
M05.722,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,rheumd
M05.729,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,rheumd
M05.731,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right wrist without organ or systems involvement,rheumd
M05.732,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left wrist without organ or systems involvement,rheumd
M05.739,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified wrist without organ or systems involvement,rheumd
M05.741,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right hand without organ or systems involvement,rheumd
M05.742,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left hand without organ or systems involvement,rheumd
M05.749,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified hand without organ or systems involvement,rheumd
M05.751,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right hip without organ or systems involvement,rheumd
M05.752,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left hip without organ or systems involvement,rheumd
M05.759,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified hip without organ or systems involvement,rheumd
M05.761,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right knee without organ or systems involvement,rheumd
M05.762,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement,rheumd
M05.769,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified knee without organ or systems involvement,rheumd
M05.771,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right ankle and foot without organ or systems involvement,rheumd
M05.772,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left ankle and foot without organ or systems involvement,rheumd
M05.779,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot without organ or systems involvement,rheumd
M05.79,ICD10CM,Rheumatoid arthritis with rheumatoid factor of multiple sites without organ or systems involvement,rheumd
M05.80,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified site,rheumd
M05.811,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right shoulder,rheumd
M05.812,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left shoulder,rheumd
M05.819,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified shoulder,rheumd
M05.821,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right elbow,rheumd
M05.822,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left elbow,rheumd
M05.829,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified elbow,rheumd
M05.831,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right wrist,rheumd
M05.832,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left wrist,rheumd
M05.839,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified wrist,rheumd
M05.841,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right hand,rheumd
M05.842,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left hand,rheumd
M05.849,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified hand,rheumd
M05.851,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right hip,rheumd
M05.852,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left hip,rheumd
M05.859,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified hip,rheumd
M05.861,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right knee,rheumd
M05.862,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left knee,rheumd
M05.869,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified knee,rheumd
M05.871,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right ankle and foot,rheumd
M05.872,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left ankle and foot,rheumd
M05.879,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot,rheumd
M05.89,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of multiple sites,rheumd
M05.9,ICD10CM,"Rheumatoid arthritis with rheumatoid factor, unspecified",rheumd
M06.00,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified site",rheumd
M06.011,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right shoulder",rheumd
M06.012,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left shoulder",rheumd
M06.019,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified shoulder",rheumd
M06.029,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified elbow",rheumd
M06.021,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right elbow",rheumd
M06.022,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left elbow",rheumd
M06.031,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right wrist",rheumd
M06.032,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left wrist",rheumd
M06.039,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified wrist",rheumd
M06.041,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right hand",rheumd
M06.042,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left hand",rheumd
M06.049,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified hand",rheumd
M06.051,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right hip",rheumd
M06.052,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left hip",rheumd
M06.059,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified hip",rheumd
M06.061,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right knee",rheumd
M06.062,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left knee",rheumd
M06.069,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified knee",rheumd
M06.071,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right ankle and foot",rheumd
M06.072,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left ankle and foot",rheumd
M06.079,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified ankle and foot",rheumd
M06.08,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, vertebrae",rheumd
M06.09,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, multiple sites",rheumd
M06.211,ICD10CM,"Rheumatoid bursitis, right shoulder",rheumd
M06.212,ICD10CM,"Rheumatoid bursitis, left shoulder",rheumd
M06.219,ICD10CM,"Rheumatoid bursitis, unspecified shoulder",rheumd
M06.221,ICD10CM,"Rheumatoid bursitis, right elbow",rheumd
M06.222,ICD10CM,"Rheumatoid bursitis, left elbow",rheumd
M06.229,ICD10CM,"Rheumatoid bursitis, unspecified elbow",rheumd
M06.231,ICD10CM,"Rheumatoid bursitis, right wrist",rheumd
M06.232,ICD10CM,"Rheumatoid bursitis, left wrist",rheumd
M06.239,ICD10CM,"Rheumatoid bursitis, unspecified wrist",rheumd
M06.241,ICD10CM,"Rheumatoid bursitis, right hand",rheumd
M06.242,ICD10CM,"Rheumatoid bursitis, left hand",rheumd
M06.249,ICD10CM,"Rheumatoid bursitis, unspecified hand",rheumd
M06.251,ICD10CM,"Rheumatoid bursitis, right hip",rheumd
M06.252,ICD10CM,"Rheumatoid bursitis, left hip",rheumd
M06.259,ICD10CM,"Rheumatoid bursitis, unspecified hip",rheumd
M06.261,ICD10CM,"Rheumatoid bursitis, right knee",rheumd
M06.262,ICD10CM,"Rheumatoid bursitis, left knee",rheumd
M06.269,ICD10CM,"Rheumatoid bursitis, unspecified knee",rheumd
M06.271,ICD10CM,"Rheumatoid bursitis, right ankle and foot",rheumd
M06.272,ICD10CM,"Rheumatoid bursitis, left ankle and foot",rheumd
M06.279,ICD10CM,"Rheumatoid bursitis, unspecified ankle and foot",rheumd
M06.28,ICD10CM,"Rheumatoid bursitis, vertebrae",rheumd
M06.311,ICD10CM,"Rheumatoid nodule, right shoulder",rheumd
M06.312,ICD10CM,"Rheumatoid nodule, left shoulder",rheumd
M06.319,ICD10CM,"Rheumatoid nodule, unspecified shoulder",rheumd
M06.321,ICD10CM,"Rheumatoid nodule, right elbow",rheumd
